dateTime,authorName,Message
2022-12-20 20:54:08,lookky,จมเรือเมกา ได้ซื้อเรือจีน
2022-12-20 20:54:13,Monday What,อยากได้ใหม่
2022-12-20 20:54:16,หว่าง เอวใว,งบมีแต่รอลายเซ็นตามขั้นตอน แค่ปากกาที่มีหมึกเซ็นเลยไม่ใด้ เดี๋ยวพวกไม่พอใจ แบ่งตังกันไม่ลงตัวก็ไม่เซ็น:love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture:
2022-12-20 20:54:18,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,Youre ไม่ด่ามันจะให้ไปด่า ทอ.หรอ
2022-12-20 20:54:26,นายขนมครก,ให้กำลังใจญาติที่รอคอยทหารทุกท่านนะครับ
2022-12-20 20:54:29,บรู๊ค ลินน์ NY,บอกได้คำเดียว ทุเรศว่ะ
2022-12-20 20:54:31,Oppoผู้บ่าวเหลือเลือก จากกาฬสินธุ์ Oppo,นี่มันเรือรบนะ
2022-12-20 20:54:31,ศิษย์หลวงปู่,3-0แช้วหราครับ ใครยิง
2022-12-20 20:54:31,รตนพร ฉิมสา,โดนวางยา
2022-12-20 20:54:32,NPK 007,เรือรบแต่จมน้ำเพราะคลื่นลมแรง....งงมาก
2022-12-20 20:54:32,ชัยพร ศรีสุวรรณ,อเมริกา ต้องเข้ามาตรวจสอบ เขาไม่ยอมเสียหน้า แน่
2022-12-20 20:54:40,mata purra,ประเทศที่พัฒนาแล้ว จะเห็นคุณค่าชีวิตให้คนในประเทศมีคุณภาพชีวิตที่ดี
2022-12-20 20:54:41,สมบัติ ถินขาว,เอาเรือดำน้ำมาทำไมไม่มีประโยนช์แต่พวกเรามาเจอคนพวกนี้ตายไปบาทเดียวใส่ปากมัน
2022-12-20 20:54:43,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,นย.ควรจริงใจให้มากกว่านี้
2022-12-20 20:54:47,Winwinๆ RedRabbit,ใครสั่งให้ออก ไปร่วมงาน .... ตรงนี้ๆ
2022-12-20 20:54:59,SatangUp,เรือจน กัปตันโดนลงโทษมั้ย
2022-12-20 20:54:59,Pumy0721,ชูชีพยังไม่มีเลย และจะวางใจความปลอดภัยของอธิปไตยได้อย่างไร :loudly_crying_face:
2022-12-20 20:55:00,MARSOC,แค่คลื่นมันจมเรืิอรบไทยได้
2022-12-20 20:55:06,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,กู้เงินอีก เอาอีก 10 ล้านล้านไม่พอ
2022-12-20 20:55:11,SatangUp,แล้วจะออกเรือไปทำไม
2022-12-20 20:55:11,สายบัว,เอาอีกแล้ว ประชาชนอีกแล้ว
2022-12-20 20:55:18,Nathapong,แล้ว กองทัพ พูดความจริง ไหมล่ะ?
2022-12-20 20:55:19,กะลา นีเซียร์,ผบ.ทร.บอกว่า “การมีเสื้อชูชีพไม่ใช่หมายความว่าจะรอดชีวิตและได้รับการช่วยเหลือ” พูดแบบนี้คือจะบอกว่า การที่ไม่มีเสื้อชูชีพครบคนก็ไม่ผิดนั่นแหละ
2022-12-20 20:55:22,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,ใครสั่งพูดไม่ได้ ออกงาน
2022-12-20 20:55:26,นายขนมครก,ท่านคงนอนไม่หลับเพราะห่วงพี่น้องท่านที่ลอยคออยู่ เราแค่อยากให้รู้ว่าเราคอยให้กำลังใจอยู่ครัย
2022-12-20 20:55:26,Oppoผู้บ่าวเหลือเลือก จากกาฬสินธุ์ Oppo,จมง่ายไปมั้ยเรือรบนะ
2022-12-20 20:55:27,SatangUp,ไม่ตรวจสอบสภาพอากาศก่อนออกเรือเลยเหรอ
2022-12-20 20:55:35,Csc Cxcclo,เรือใหญ่มากเสื้อไม่เตรียมให้มากๆ
2022-12-20 20:55:44,Jidapa Wong,ขอโทษที่ต้องพิมค่ะ แต่เราว่า คนไทยประมาทเกินไป
2022-12-20 20:55:49,Guy Apirukkhit,ให้ทรัพเรือไปเอาคำคม ว่า เรือที่ปลอดภัยคือเรือที่จอดอยู่ที่ท่าออกก่อน ตอนแถลงครั้งต่อไป
2022-12-20 20:55:54,Chalermchai Suchin,จับใบแดงก็ระบุว่าทัพเรือแล้ว คนว่ายน้ำไม่เป็นคือซวย
2022-12-20 20:55:55,Numb,ผบทร.รับผิดชอบกับเหตุการนี้ยังไง:backhand_index_pointing_left:เสียทั้งชีวิตผู้ใต้บังคับบัญชา เสียทั้งเงินและชื่อเสียงของประเทศไทย:backhand_index_pointing_left:
2022-12-20 20:55:57,ไฟเย็นการยาง,ที่พูดมาไม่เป็นความจริง
2022-12-20 20:55:57,กะลา นีเซียร์,SatangUp......ไปร้องเพลง
2022-12-20 20:56:00,บูด บูด เบี้ยว เบี้ยว,:weary_face:
2022-12-20 20:56:00,Nathapong,คนหาย ต้องให้ social กดดัน
2022-12-20 20:56:00,Kukiya Nenaissance,ผบ.ทร.ยังบอกบางเรื่องเป็นความลับทางราชการ แต่จะพูดความจริง ย้อนแย้งมากครับ
2022-12-20 20:56:05,lookky,ประจวบเหมาะมาก จมเรือเรือจบเซ่นสังเวยบ่าวไพร่ช้างม้าแบบโบราณที่เวลาเจ้านายฯสมัยโบราฯเจ็บไข้ใกล้ไปเลย
2022-12-20 20:56:08,วัชราภรณ์ เพาะเจาะ,ก่อนจะไปซื้อเรือไปซื้อชูชีพก่อนไป
2022-12-20 20:56:08,สายบัว,ออกทะเล ไม่มีเสื้อชูชีพ เอาเข้าไป
2022-12-20 20:56:10,Kanny C,ขอให้ทุกท่านที่เหลือปลอดภัยค่ะ
2022-12-20 20:56:11,SatangUp,ทรัพย์จากภาษีประชาชนเสียหาย ลงโทษใครได้บ้าง
2022-12-20 20:56:13,หว่าง เอวใว,ปัญหามันอยู่ที่ตัวบุคคล ไม่ใช่เรือที่เก่าแก่ มีงบใว้ทำไม:love_you_gesture::love_you_gesture:
2022-12-20 20:56:13,บูด บูด เบี้ยว เบี้ยว,เรือรบนะครับไม่ใช่เรือประมง:weary_face::weary_face:
2022-12-20 20:56:25,MARSOC,กัปตันเรือต้องโดนแน่ๆ
2022-12-20 20:56:32,Winwinๆ RedRabbit,มูลค่า ความ เสียหาย กว่า 5 พันล้าน ผบ.ทร.จะไม่เเสดงความเป็นลูกผผุ้ชายขาติทหาร หน่อยเหรอ ชีวิตลูกเรือ อีกล่ะ
2022-12-20 20:56:39,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,ขอบคุณคุณอนาลโยครับ
2022-12-20 20:56:42,Cool Airny,อนาลโย ยังให้ข้อมูล ชัดเจนกว่า โฆษก
2022-12-20 20:56:47,Nathapong,ผู้การ อยู่บนฝั่งแล้ว ต้นเรือ ยังหาไม่เจอเลย
2022-12-20 20:56:51,NPK 007,เอาเปรียบ กดขี่ หาผลประโยชน์จากชั้นผู้น้อย
2022-12-20 20:56:52,สมบัติ ถินขาว,งบมีไว้ให้นาย แดก
2022-12-20 20:57:06,คนช่างฝัน,แด่ลูกประดู่ทุกท่านที่จากไป:anchor::anchor::anchor:
2022-12-20 20:57:09,NPK 007,นายแดกงบ
2022-12-20 20:57:18,Kanny C,ขอให้พบผู้สูญหาย และขอใหปลอดภัยทุกท่านค่ะ
2022-12-20 20:57:21,Narong Charoenying,ขอให้ปลอดภัยทุกท่านน่ะครับ
2022-12-20 20:57:22,Pongkiat Rungrojkarnka,ชูชีพไม่พอแต่เพิ่มเรือได้ ตลก
2022-12-20 20:57:29,mata purra,ดินแดนกะลาแลนด์ มีทหารเผด็จการยึดอำนาจ คนในชาติไม่มีอนาคตที่ดี
2022-12-20 20:57:30,ธีรพงศ์ คําฟู,เรือรบจมเพราะคลื่นทะเล5555ยังไม่ได้ออกรบดันจมเพราะคลื่นทะเล
2022-12-20 20:57:31,MARSOC,แดกงบกันเข้าไป
2022-12-20 20:57:31,SatangUp,แดกงบกันต่อ
2022-12-20 20:57:32,Pumy0721,เครื่องบินอื้นเข้ามาล้ำน่านฟ้วก็เกิดแล้ว เรือล่มไม่มีชูชีพก็เกิดแล้วแล้ว เศร้านะคะ :loudly_crying_face:
2022-12-20 20:57:33,Nathapong,ผู้การเรือ ขึ้นฝั่งแล้ว ต้นเรือยังหาไม่เจอ
2022-12-20 20:57:38,สมบัติ ถินขาว,ขอให้ปลอดภัยนะ
2022-12-20 20:57:43,หว่าง เอวใว,เรือจม คนตาย คนผิดไม่ใด้จ่ายแม้แต่สลึงเดียว ประชาชนจ่ายล้วนๆ:love_you_gesture::love_you_gesture::love_you_gesture:
2022-12-20 20:57:45,SatangUp,แล้วก็แล้วไปไม่ได้
2022-12-20 20:57:50,Winwinๆ RedRabbit,เรือรบล่ม มันชี้เเจง พอๆ กับเเท็กซี่ ติดเเก๊ส เลยนะ .... เรือรบ นะโว๊ย ๆๆๆๆๆๆ
2022-12-20 20:57:53,lookky,ใครคือผู้การ การตัดสินใจตื้นเขินมาก ปกติถ้ายังมีศักดิ์ศรีต้องจมพร้อมเรือซิ
2022-12-20 20:57:56,Numb,กองทัพไทยทำอะไรก็ไม่เคยยอมรับความผิด:backhand_index_pointing_left:หรือเพราะแอบอ้างว่าเป็นทหารเทวดาสมมุติเทพ:face-blue-covering-eyes:
2022-12-20 20:57:58,pavares homsood,แดก..ทุกเม็ด..จริงๆ
2022-12-20 20:58:00,สายบัว,ถ้าเสื้อชูชีพไม่พอจริงๆ ผู้บังคับบัญชาต้องรับผิดชอบในงานนี้
2022-12-20 20:58:01,THE STANDARD,THE STANDARD ECONOMIC FORUM 2022จำหน่ายบัตรรับชมย้อนหลังดูรายละเอียดและซื้อบัตรได้ที่https://www.thaiticketmajor.com/semin...
2022-12-20 20:58:08,SatangUp,คนออกคำสั่งต้องโดนนะ
2022-12-20 20:58:16,Kukiya Nenaissance,ทัศนคติเป็นตายเท่ากันถึงว่าหละ ไม่รีบช่วย
2022-12-20 20:58:23,SPICE SODA,แชทไม่มีคุณภาพเลย คุณอ๊อฟคงเหนื่อยใจเนอะที่จัดรายการแล้วมีแต่พวกแชทไร้สติ
2022-12-20 20:58:24,Nathapong,พูดได้ไง จม ก็ จมไป 
2022-12-20 20:58:28,mata purra,โฆษกโทษคลื่นลมแรง ต่อไปคลื่นลมแรงอย่านำออกไปช่วยชาวประมงนะ อุปกรณ์ไม่เพียงพอ
2022-12-20 20:58:33,lookky,ทหารบกขาดเสื้อเกราะ ทหารเรือขาดเสื้อชูชีพ
2022-12-20 20:58:34,อํานาจ ศรีชะตา,ไม่มีใครกินนอนไม่ได้นอนไม่หลับตอนนี้เรือรบสุโขทัยประชาชนเป็นห่วงหมด
2022-12-20 20:58:39,หว่าง เอวใว,ป่านนี้ยังไม่รู้ใครสั่ง:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:58:40,ยอดรัก สุดสวาท,ทุเรสบอกขาดงบบำรุ่ง เขาเตือนเรื่องเรือดำน้ำ ไม่ฟัง คอรัปชั่นกันคนใหญ่คนโต โครตเน่ารรบบรัชราชการ
2022-12-20 20:58:51,สมบัติ ถินขาว,พูดกันไปก็แค่นั้นงวดหน้าก็ดูดิไอ้พวก500/1000จอมเลียมีนจะเลือกมาอีกไหม
2022-12-20 20:58:52,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,ขายขี้หน้าทั้งโลก
2022-12-20 20:58:58,Winwinๆ RedRabbit,กว่าค่อนคืน ถามก่อน ผบ.ทร.ตอนนั้นอยู่ไหน ...
2022-12-20 20:59:21,โพล์ค สวาเก้นส์,ทหารเขาเก่งว่ายน้ำแข็งชูชีพเลิกคิดไปเลยมองตามเนื้อผ้านะ
2022-12-20 20:59:21,Numb,ขอบคุณครับคุณอ้อฟเดอะแสตนดาร์ดแอดมินและทีมงาน:bouquet::thumbs_up::clapping_hands::flexed_biceps::peace_symbol::statue_of_liberty::dove::dove::dove::dove::dove::dove::waving_hand::waving_hand:
2022-12-20 20:59:40,lookky,เมการับไม่ได้กับสิ่งนี้ คลื่นแค่นี้เรือรบเมกาจม เขาต้องมาขอร่วมสอบแน่ๆ
2022-12-20 20:59:48,mata purra,เข้าตำราเรือล่มในหนอง อยากได้เรือลำใหม่? แล้วออกเรือไปทำอะไร
2022-12-20 21:00:00,JrAEK Dc,ราชวงศ์จักรี
2022-12-20 21:00:02,Winwinๆ RedRabbit,เรือ อังกฤษ ....
2022-12-20 21:00:05,หว่าง เอวใว,งบกองทัพเยอะที่สุด แล้วมองงบกับใช้จ่าย :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 21:00:12,Numb,Thai Submarines rotten at its core.:face-blue-question-mark:
